ASF,FG,MN,ED,INV_LOG,ND,STD,SUM,SUM1,SUM5,SUM10,Diff1,avg5minusMe,avg10minusme,std5ofivlogdivMe,std10ofivlogdivMe,Y
1,0,1,1,0.380176611,0,0.740849927,4.121026538,7.500660671,34.54061272,338.7340437,0.741392405,-0.59287814,-0.667057124,0.000943566,0.001131912,1
0,0,1,1,0.379634133,0,1,3.379634133,6.760087746,33.79938564,337.9939757,-0.00081948,0.000340012,0.000279623,0.000937457,0.001215222,1
0,0,1,1,0.380453613,0,1,3.380453613,6.760071329,33.79776104,337.9949578,0.000835897,-0.000550631,-0.000476318,0.001211567,0.001215136,1
0,0,1,1,0.379617716,0,1,3.379617716,6.759627706,33.79713638,337.9976327,-0.000392274,3.15E-05,0.000304161,0.001133379,0.0011354,1
0,0,1,1,0.38000999,0,1,3.38000999,6.760165265,33.79784239,338.0012267,-0.000145285,-0.000231941,-6.55E-05,0.001336497,0.001102744,1
0,0,1,1,0.380155275,0,1,3.380155275,6.759433591,33.79821898,338.0050289,0.000876959,-0.000364846,-0.000235147,0.001356405,0.001109793,1
0,0,1,1,0.379278316,0,1,3.379278316,6.75846315,33.79952488,338.0090911,9.35E-05,0.000575052,0.000677926,0.001544379,0.00120797,1
0,0,1,1,0.379184834,0,1,3.379184834,6.759446664,33.80123068,336.0105883,-0.001076996,0.000866774,0.000848187,0.001330702,0.001032202,1
0,0,1,1,0.38026183,0,1,3.38026183,6.760333721,33.80152727,330.0086863,0.000189939,-6.73E-05,-0.000128196,0.000570334,0.000669318,1
0,0,1,1,0.380071891,0,1,3.380071891,6.760541858,33.80080376,320.0644666,-0.000398076,3.90E-05,2.02E-05,0.000685674,0.000697017,1
0,0,1,1,0.380469967,0,1,3.380469967,6.760739486,33.80054471,307.1784407,0.000200448,-0.000420141,-0.00031726,0.000799563,0.00084823,1
0,0,1,1,0.380269519,0,1,3.380269519,6.760168951,33.80036775,291.4680705,0.000370087,-0.000210403,-0.000139635,0.000842872,0.000803119,1
0,0,1,1,0.379899432,0,1,3.379899432,6.759743253,33.80043588,276.810777,5.56E-05,0.000115002,-0.199890339,0.000786216,0.001182163,1
0,0,1,1,0.379843821,0,1,3.379843821,6.759610214,33.80073037,266.0309126,7.74E-05,0.00022892,-0.399876451,0.000787365,0.001260573,1
0,0,1,1,0.379766393,0,1,3.379766393,6.760282807,33.80164461,258.0071229,-0.000750021,0.000306941,-0.593929972,0.000786036,0.001431094,1
0,0,1,1,0.380516414,0,1,3.380516414,6.760562526,33.8022812,253.4211454,0.000470302,-0.000260826,-0.694710588,0.000892508,0.001471978,1
0,0,1,1,0.380046112,0,1,3.380046112,6.760237075,31.80102202,252.9571493,-0.000144851,0.00015454,-0.876606361,0.000809324,0.001374454,1
0,0,1,1,0.380190963,0,1,3.380190963,6.760037752,27.79932875,255.0572636,0.000344174,-0.400187212,-0.789221088,0.001588048,0.001378357,1
0,0,1,1,0.379846789,0,1,3.379846789,6.760524452,23.85730754,260.2798563,-0.000830874,-0.79998479,-0.888826641,0.001662221,0.001334003,1
0,0,1,1,0.380677663,0,1,3.380677663,6.760919397,20.91477786,270.1233447,0.000435929,-1.189078154,-0.908272991,0.001855983,0.001373627,1
0,0,1,1,0.380241734,0,1,3.380241734,4.759303342,18.09017456,280.9086157,2.001180126,-1.388885671,-0.839601907,0.001219646,0.000889512,1
0,0,0,0,0.379061608,0,1,1.379061608,2.758543809,19.14307424,291.2192189,-0.000420593,0.247617241,1.223144524,0.000527779,0.000469051,0
0,0,0,0,0.379482201,0,1,1.379482201,2.818016539,23.02057148,299.8615535,-0.059052137,0.822453798,1.322732721,0.000357011,0.000434632,0
0.059377784,0,0,0,0.379156554,0,1,1.438534338,3.817994772,25.77694066,302.6759369,-0.940926096,0.963643959,1.46350004,0.000342518,0.001430973,0
0,0,0,0,0.379460434,1,1,2.379460434,3.936316098,29.21566713,298.7978626,0.82260477,0.373749401,0.666278848,0.000407122,0.001465257,0
0,0,0,0,0.3794639,0.177391764,1,1.556855664,5.812203021,33.33828503,290.0152012,-2.698491693,1.533067927,1.488976646,0.000484318,0.001769557,0
1,0,0.968386677,0.907570986,0.379389694,0,1,4.255347357,6.636041047,33.90113631,275.6492871,1.874653667,-0.677613941,-1.127273384,0.00046479,0.001762261,0
1,0,0,0.001401398,0.379292292,0,1,2.38069369,5.574385721,33.02192153,259.7417149,-0.812998341,0.821800156,0.659886854,0.000495496,0.002007156,0
1,0,0.525097136,0.2895016,0.379093295,0,1,3.193692031,7.256721243,33.70079594,248.0324799,-0.869337181,0.208198429,-0.34858494,0.001952749,0.00235624,0
1,0,1,0.683450643,0.379578569,0,1,4.063029212,8.058934001,31.70004879,241.3214495,0.067124423,-0.724760483,-1.348170066,0.00207111,0.002349457,0
1,0,0.940993689,0.675620902,0.379290198,0,1,3.995904789,6.375054297,28.4007778,241.0096602,1.616755281,-0.994163761,-1.497458491,0.002591099,0.002448254,0
0,0,0,0,0.379149508,1,1,2.379149508,5.756826266,27.78540887,248.247772,-0.99852725,0.299265023,-0.140280929,0.002591175,0.002486938,0
1,1,0,0,0.377676758,0,1,3.377676758,6.253260137,25.83495483,258.739535,0.502093379,-0.499009516,-1.038648038,0.00295911,0.002578812,0
1,0,0,0,0.379539279,0.4960441,1,2.875583379,5.255974086,21.89886643,271.6647199,0.495192672,-0.587259656,-0.49984797,0.001746056,0.001589812,0
0,0,0,0,0.380390707,1,1,2.380390707,4.75966301,20.43300565,287.7520676,0.001118404,-0.288941145,0.132737088,0.002020104,0.001492178,0
1,0,0,0,0.379272303,0,1,2.379272303,5.759685368,18.97237098,304.6611306,-1.001140762,-0.384120735,0.289726411,0.002011449,0.001527147,0
0,0,1,1,0.380413065,0,1,3.380413065,3.806372226,17.99356412,323.078289,2.954453904,-1.581090437,-0.588285717,0.001697784,0.001385424,0
0,0.045101007,0,0,0.380858154,0,0,0.425959161,2.317171737,21.31268646,342.1743053,-1.465253415,1.373431036,2.408987082,0.001811351,0.001377414,0
1,0.003393918,0.421893171,0.086804854,0.379120633,0,0,1.891212576,3.79011331,26.98976562,357.6965766,-0.007688158,0.57193452,1.281123799,0.001619452,0.001327868,0
1,0,0.508768604,0.009788446,0.380343684,0,0,1.898900734,3.299028336,31.38825945,367.5549768,0.498773132,1.035905294,1.426360872,0.000638533,0.000838905,0
0.262790579,0.757071486,0,0,0.380265537,0,0,1.400127602,4.780878514,35.63888965,373.1580396,-1.98062331,1.942718259,2.147643596,0.000978682,0.000840474,0
0,0,1,1,0.380750912,0,1,3.380750912,7.125494567,38.27717179,375.1876123,-0.363992743,0.404181156,0.374319796,0.001163545,0.000840286,1
1,0,1,1,0.380343308,0,0.364400347,3.744743655,7.994250894,38.76013972,375.155135,-0.504763584,0.125758635,0.036860861,0.000993577,0.000773184,1
1,0,1,1,0.380088596,0,0.869418643,4.249507239,8.188607134,37.9862142,374.7825368,0.310407344,-0.367981584,-0.471602014,0.001119169,0.000809065,1
1,0,1,1,0.379731263,0,0.559368632,3.939099895,7.549658536,37.3420686,375.6030393,0.328541254,-0.223382711,-0.233567115,0.001084627,0.000820246,1
1,0,1,1,0.380767219,0,0.229791422,3.610558641,7.419160659,37.38952942,376.6706772,-0.198043377,0.142137894,0.117247667,0.000572351,0.000668057,1
1,0,1,1,0.380269428,0,0.42833259,3.808602018,7.608462499,37.08958046,376.3479763,0.008741537,-0.08339267,-0.030609158,0.000426099,0.000580608,1
1,0,1,1,0.380669538,0,0.419190943,3.799860481,7.220325367,36.83495769,375.3889054,0.379395595,-0.107153738,-0.044425844,0.000380226,0.000671362,1
1,0,0.994831446,1,0.380488705,0,0.045144735,3.420464886,7.544461534,36.84816586,374.1214338,-0.703531762,0.253819909,0.346350398,0.000462708,0.000631823,1
1,0,1,1,0.380308843,0,0.743687805,4.123996648,7.597119357,36.99132228,370.7893192,0.650873939,-0.428648272,-0.325323672,0.000579553,0.000790283,1
1,0,1,1,0.38050304,0,0.092619669,3.473122709,7.119211699,37.66846227,365.6305514,-0.172966281,0.229793371,0.268307187,0.000726613,0.000841551,1
1,0,1,1,0.380340046,0,0.265748944,3.64608899,7.353839732,38.24469452,360.1173953,-0.061661752,0.184687383,0.086010197,0.000682551,0.000938871,1
1,0,1,1,0.380067367,0,0.327683375,3.707750742,7.233533534,38.38754152,354.2853747,0.18196795,0.110411789,-0.002329524,0.000918175,0.001239528,1
1,0,1,1,0.38065373,0,0.145129062,3.525782792,7.687617961,38.80671674,347.0789176,-0.636052377,0.333562981,0.164298754,0.00080197,0.001241084,1
1,0,1,1,0.38000887,0,0.781826299,4.161835169,8.274259339,38.40970644,337.6102396,0.049410999,-0.259837594,-0.619639915,0.001010498,0.001175492,1
1,0,1,1,0.380368698,0,0.732055472,4.11242417,7.695443951,37.06682856,326.6893937,0.529404389,-0.332480458,-0.630393337,0.001017305,0.001173236,1
1,0,1,1,0.380800218,0,0.202219563,3.583019781,7.496686736,36.13050953,315.580864,-0.330647174,0.050402219,-0.142837144,0.001230356,0.001323879,1
1,0,1,1,0.380360088,0,0.533306867,3.913666955,7.652708755,35.56748613,304.4236714,0.174625155,-0.320987049,-0.499531247,0.001398897,0.001457596,1
1,0,1,1,0.379798109,0,0.359243691,3.7390418,7.290607654,33.51605126,293.4665247,0.187475946,-0.21822448,-0.478320448,0.001405848,0.001510715,1
1,0,1,1,0.380671853,0,0.170894001,3.551565854,6.931381466,31.83255444,287.5520004,0.171750242,-0.369172921,-0.526878211,0.001378607,0.001861288,1
0,0,1,1,0.379815612,0,1,3.379815612,6.759124922,32.15530615,287.7880201,0.000506302,-0.195697657,-0.472361758,0.001168978,0.001796181,1
0,0,1,1,0.37930931,0,1,3.37930931,6.933663332,32.41267393,290.4849233,-0.175044712,-0.132366035,-0.475402667,0.001558829,0.001798799,1
1,0,1,1,0.380370675,0,0.173983347,3.554354022,5.601273888,31.18108448,295.067382,1.507434156,-0.318762511,-0.719661576,0.001616813,0.001748172,1
1,0,0.277682535,0.389090473,0.380146858,0,0,2.046919866,5.607110829,29.33803869,303.8450665,-1.513271097,0.953705518,0.697530074,0.001772773,0.001676523,1
1,0,1,1,0.380344306,0,0.179846657,3.560190963,7.254133175,27.48886053,316.6033669,-0.133751249,-0.693208609,-0.610684336,0.00234309,0.001670366,1
1,0,0.956145562,1,0.380945004,0,0.356851646,3.693942212,7.016492703,25.95829883,331.7442636,0.371391721,-1.063152459,-0.687705374,0.002217327,0.001577416,1
1,0,0.507137779,0.436164364,0.379248348,0,1,3.322550491,5.70207388,24.97331697,347.0810517,0.943027102,-0.761680479,-0.247736504,0.000989,0.001066715,0
1,0,0,0,0.379523389,0,1,2.379523389,3.758228103,24.61033939,359.9140048,1.000818675,0.054269992,0.742507576,0.001108667,0.001086772,0
0,0,0,0,0.378704714,0,1,1.378704714,3.757932671,27.60152698,370.0986825,-1.000523243,1.109569783,1.956175166,0.001315264,0.001151614,0
1,0,0,0,0.379227957,0,1,2.379227957,5.723571468,32.06857412,374.9355392,-0.965115554,0.652802943,1.255678763,0.000889839,0.001003973,0
0.964652619,0,0,0,0.379690892,1,1,3.344343511,6.031510846,34.85220943,373.4504244,0.657176176,0.037340412,0.490582907,0.000590841,0.000957158,0
1,0,0.217843931,0.089608558,0.379714846,0,1,2.687167335,5.339096301,36.99513255,369.1634327,0.035238369,0.901590627,1.092635878,0.000583469,0.000958594,0
1,0,0.198548651,0.073420472,0.379959843,0,1,2.651928966,6.749415698,39.95876905,365.1843487,-1.445557766,1.158339582,1.048408087,0.000975754,0.00264161,0
1,0,0.959632766,0.7577372,0.380116766,0,1,4.097486732,8.224979802,42.09633901,360.084709,-0.030006338,0.08399853,-0.322445166,0.000988468,0.002642273,0
1,0,0.968592863,0.77933823,0.379561977,0,1,4.12749307,8.507206779,42.62975727,353.5350787,-0.252220639,0.110289469,-0.449062372,0.001083912,0.002872846,0
1,0,1,1,0.379713709,0,1,4.379713709,8.174433974,41.29508689,347.3791416,0.584993444,-0.091544795,-0.736822748,0.001077437,0.003617163,0
1,0,0.705436733,0.710121496,0.379162036,0,1,3.794720265,8.302732801,37.80627011,343.1739325,-0.713292271,0.176128199,-0.251580761,0.001080289,0.004134899,0
1,0,0.842419531,0.285605396,0.379987609,1,1,4.508012536,8.886985653,34.79501714,342.6441297,0.129039419,-0.917606978,-0.968920176,0.003732298,0.004046412,0
1,0,1,1,0.378973117,0,1,4.378973117,8.75839806,32.43838363,345.5193115,-0.000451826,-1.010375247,-0.952650829,0.003762999,0.004055583,0
1,0,1,1,0.379424943,0,1,4.379424943,7.1725364,30.58345932,351.5603462,1.586313486,-1.260346087,-1.007237995,0.003523652,0.003894635,0
1,0,0.413394712,0,0.379716745,0,1,2.793111457,4.685617194,30.56521776,359.0507953,0.90060572,0.204501551,0.540429541,0.005119811,0.003870268,0
0,1,0,0,0.382583404,0.509922333,0,1.892505737,5.291479835,33.01604853,365.5497092,-1.506468361,1.222924806,1.53946282,0.005534538,0.003812669,0
1,0,0.967970252,1,0.379791719,0,0.051212127,3.398974098,6.530352145,34.85912934,369.5839193,0.267596051,0.088805064,0.198308927,0.004787956,0.003240835,0
1,0,0.750135159,1,0.381242888,0,0,3.131378047,6.903473747,35.54670873,371.555842,-0.640717653,0.352668659,0.52427176,0.00473513,0.003218368,0
1,0,1,1,0.377377617,0,0.394718083,3.7720957,7.154294835,36.47382014,372.1892759,0.389896565,-0.146800659,-0.0251328,0.004569982,0.003126624,0
1,0,1,1,0.382199135,0,0,3.382199135,7.136447965,37.08987779,371.8473752,-0.372049695,0.287269853,0.325610823,0.002619297,0.001800543,0
0.420344202,0,1,1,0.380306521,0,0.953598107,3.75424883,7.134560647,37.27646729,371.438398,0.373937013,-0.005742259,-0.046657846,0.000811604,0.000793744,1
0,0,1,1,0.380311817,0,1,3.380311817,7.217931538,37.67019897,371.1741093,-0.457307904,0.32647507,0.344769791,0.00079627,0.000788655,1
1,0,1,1,0.380102947,0,0.457516774,3.837619721,7.830585157,38.47941834,370.2992067,-0.155345715,-0.010366814,-0.112576227,0.000818761,0.000809771,1
0.754137859,0,1,1,0.379555911,0,0.859271666,3.992965436,7.770352486,38.07390844,368.0007086,0.215578386,-0.124334676,-0.252052833,0.001027533,0.000813898,1
1,0,1,1,0.38002913,0,0.39735792,3.77738705,7.323037462,37.06413162,365.4921724,0.231736638,-0.031236122,-0.097716864,0.00059989,0.000627848,1
1,0,1,1,0.380275937,0,0.165374475,3.545650412,7.52829233,37.05025863,363.444459,-0.436991506,0.121024984,0.149182627,0.000618502,0.000742502,1
0.719112106,0,1,1,0.380349691,0,0.883180121,3.982641918,8.027150901,36.83105205,361.1476918,-0.061867065,-0.239265589,-0.271231235,0.000647248,0.000818968,1
1,0,1,1,0.380580666,0,0.663928317,4.044508983,7.425075261,36.18014264,359.3549011,0.663942705,-0.421674903,-0.39328483,0.00080271,0.000902102,1
0,0,1,1,0.380566278,0,1,3.380566278,6.760575669,36.13191945,358.2117337,0.000556887,0.232628169,0.20431586,0.000653772,0.001077234,1
0,0,1,1,0.380009391,0,1,3.380009391,7.309164464,36.68090063,357.3729446,-0.549145682,0.233180053,0.204837643,0.000630179,0.001080646,1
1,0,1,1,0.380185352,0,0.548969721,3.929155073,7.30908575,37.01217859,356.2418454,0.549224396,-0.206164392,-0.344270228,0.000926446,0.001024632,1
0,0,1,1,0.379930677,0,1,3.379930677,7.376241491,36.79529632,353.6895964,-0.616380137,0.29951436,0.211751483,0.0010431,0.001182149,1
0.818398616,0,1,1,0.380268479,0,0.797643719,3.996310814,7.376852078,36.18092027,348.2631692,0.61576955,-0.316696588,-0.404637215,0.000988984,0.001215536,1
0,0,1,1,0.380541264,0,1,3.380541264,7.309556842,35.56537226,340.2147025,-0.548474314,0.176028564,0.149574695,0.001149196,0.001204969,1
1,0,1,1,0.380850206,0,0.548165372,3.929015578,7.64044243,35.01641817,329.4373665,0.217588726,-0.372510954,-0.373281283,0.001255066,0.001221291,1
0.331487524,0,1,1,0.379939328,0,1,3.711426852,7.092203476,34.75349146,315.8489282,0.330650228,-0.264647842,-0.210539188,0.001198658,0.001189644,1
0,0,1,1,0.380776624,0,1,3.380776624,6.761865448,35.03826127,300.745086,-0.0003122,0.123142658,0.03967782,0.001122924,0.001458649,1
0,0,1,1,0.381088824,0,1,3.381088824,6.761304065,35.03697531,286.4696677,0.000873583,0.122644148,-0.160830225,0.001521255,0.001943927,1
0,0,1,1,0.380215241,0,1,3.380215241,6.760602749,35.29313029,273.8688365,-0.000172267,0.12344685,-0.283530952,0.001354312,0.002377722,1
0,0,1,1,0.380387508,0,1,3.380387508,7.377515722,35.54980142,263.5079311,-0.616740706,0.174576458,-0.468955143,0.001326007,0.002372899,1
1,0,1,1,0.381197065,0,0.615931149,3.997128214,7.376973285,34.45992962,256.3983515,0.617283143,-0.442131896,-1.210782456,0.001314115,0.002380106,1
0,0,1,1,0.379845071,0,1,3.379845071,6.76057949,31.36886916,252.0995913,-0.000889348,-0.042855466,-0.755232943,0.001459667,0.002046011,1
0,0,1,1,0.380734419,0,1,3.380734419,7.017459039,28.13245358,251.999031,-0.255990201,-0.443950192,-0.79217533,0.00216746,0.002222949,1
0.267316872,0,1,1,0.380312011,0,0.989095737,3.63672462,7.017273887,24.78803626,256.4185085,0.256175353,-0.947018132,-1.168423939,0.002541913,0.00202748,1
0,0,1,1,0.380549267,0,1,3.380549267,6.287643915,21.42797981,263.4240081,0.473454619,-1.112648503,-0.876823837,0.00245922,0.001912331,1
1,0.527725781,0,0,0.379368867,0,1,2.907094648,4.285912831,19.64964925,271.9802263,1.528276465,-0.889399449,-0.42399991,0.00185725,0.00166562,0
0,0,0,0,0.378818183,0,1,1.378818183,3.524163904,20.76284301,280.4404746,-0.766527538,0.533416467,1.119168949,0.00199013,0.001896326,0
0.767071316,0,0,0,0.378274405,0,1,2.145345721,3.67304172,22.43614412,286.7890854,0.617649722,0.09498823,0.559782332,0.002074952,0.00184449,0
0,0,0,0,0.380162932,0.147533067,1,1.527695999,3.657217442,24.93222485,290.4027821,-0.601825444,0.719198875,1.265983464,0.0016433,0.00152999,0
0.725938106,0,0,0,0.37936584,0.024217497,1,2.129521443,4.509313348,28.44022186,288.8558181,-0.250270462,0.610028653,0.749375171,0.001468774,0.00149178,0
1,0,0,0,0.379791905,0,1,2.379791905,5.399106592,30.16116945,282.284415,-0.639522782,0.568702372,0.583753468,0.00157709,0.001453072,0
1,0,0.272706411,0.367968206,0.37864007,0,1,3.019314687,5.197465021,31.26830884,276.4010837,0.841164353,0.064424927,-0.155753367,0.001933648,0.001466211,0
0.79806925,0,0,0,0.380081084,0,1,2.178150334,6.169122444,32.55193103,272.1633396,-1.812821776,0.991771821,0.796264611,0.001340832,0.001481531,0
1,0,0.734883976,0.876332885,0.379755249,0,1,3.99097211,7.165214457,31.79353592,269.2084974,0.816729763,-0.650508058,-1.105209868,0.001482502,0.001936132,0
1,0,0.46296504,0.332241196,0.379036111,0,1,3.174242347,6.230260939,29.984198,272.7448353,0.118223755,-0.155999215,-0.542124908,0.001471831,0.001989953,0
0.67561203,0,0,0,0.380406562,1,1,3.056018592,6.506245983,28.10989748,283.0052681,-0.394208799,-0.077422123,-0.502834359,0.000839535,0.001812527,0
1,0,0.607961984,0.462345802,0.379919605,0,1,3.450227391,6.481087211,27.11145381,297.0543715,0.419367571,-0.806844365,-0.764638062,0.000669025,0.001780604,0
0.650466261,0,0,0,0.380393559,1,1,3.03085982,5.410727328,26.04984084,311.8638809,0.650992312,-0.251952085,-0.302247296,0.001579094,0.001889725,0
1,0,0,0,0.379867508,0,1,2.379867508,5.355876542,23.3852609,327.853265,-0.596141526,0.051192924,0.456212937,0.002494449,0.001990479,0
0.59629522,0,0,0,0.379713814,1,1,2.976009034,4.355960413,21.86881872,346.5394361,1.596057655,-0.730017287,0.059423999,0.002590672,0.002013594,0
0,1,0,0,0.379951379,0,0,1.379951379,5.507802312,24.27783815,365.6627691,-2.747899554,0.747820619,1.795960535,0.002582942,0.002018294,0
1,0,1,1,0.381200121,0,0.746650812,4.127850933,5.41947424,27.03056472,381.6216635,2.836227626,-1.400055301,-0.660078943,0.002576349,0.002017593,0
0,0.913092232,0,0,0.378531075,0,0,1.291623307,2.746147389,29.59708885,395.4427086,-0.162900775,1.386694005,2.135757498,0.002272834,0.001850376,0
0.074083839,1,0,0,0.380440243,0,0,1.454524082,3.83943437,35.32987388,407.2309409,-0.930386206,1.786576375,2.281726486,0.001224802,0.001007588,0
1,1,0,0.005158166,0.379752122,0,0,2.384910288,6.764979836,40.24463074,413.4844276,-1.99515926,1.43996403,1.618969739,0.001253933,0.001242332,0
1,0,1,1,0.380069548,0,1,4.380069548,8.260528885,42.15900089,415.6446185,0.499610211,-0.156017718,-0.26027133,0.000844307,0.001055213,1
1,0,1,1,0.38076309,0,0.499696247,3.880459337,7.985998367,41.92096323,416.5139707,-0.225079693,0.327289011,0.239315792,0.001024501,0.001144956,1
1,0,1,1,0.380857028,0,0.724682002,4.10553903,8.478932418,42.03922488,417.7437329,-0.267854358,0.070905267,0.051943139,0.001031777,0.001128109,1
1,0,1,1,0.380593922,0,0.992799466,4.373393388,8.754191235,42.07143207,418.8157472,-0.007404459,-0.141992709,-0.188420947,0.000885062,0.001070558,1
1,0,1,1,0.380797847,0,1,4.380797847,8.679349987,40.99215171,419.3372571,0.082245707,-0.197912111,-0.200291028,0.001357097,0.001061235,1
1,0,1,1,0.379908544,0,0.918643596,4.29855214,8.022491221,40.23673258,420.7946242,0.574613059,-0.283007534,-0.139361622,0.001295995,0.001054248,1
1,0,1,1,0.380291762,0,0.343647319,3.723939081,8.104260019,40.85160975,422.5687926,-0.656381857,0.307862829,0.443378969,0.001347109,0.001084748,1
1,0,1,1,0.380320938,0,1,4.380320938,8.51113961,41.38532122,422.2931145,0.249502266,-0.241800898,-0.147405475,0.001340252,0.001158342,1
1,0,1,1,0.381245056,0,0.749573616,4.130818672,7.674910869,41.58336052,420.8621552,0.586726475,0.007725531,0.085921907,0.001324752,0.001158964,1
1,0,1,1,0.380502511,0,0.163589686,3.544092197,7.923930857,42.40482166,419.8028315,-0.835746463,0.634035705,0.656797471,0.000731849,0.000967844,1
1,0,1,1,0.37983866,0,1,4.37983866,8.637368395,43.02835311,418.3294124,0.122308925,-0.077002229,-0.095294277,0.000890835,0.000995345,1
1,0,1,1,0.380331496,0,0.877198239,4.257529735,8.637971486,43.15072539,416.883448,-0.122912016,0.045304456,-0.038148715,0.000901338,0.001036886,1
1,0,1,1,0.380441751,0,1,4.380441751,8.709178916,43.11123921,415.7273089,0.051704586,-0.053130865,-0.227157067,0.001054176,0.001061125,1
1,0,1,1,0.380493904,0,0.948243261,4.328737165,8.496372007,42.59294195,413.2984277,0.161102323,-0.03380021,-0.175461737,0.001029454,0.001067856,1
1,0,1,1,0.380762104,0,0.786872738,4.167634842,8.547462304,42.44951885,408.528801,-0.21219262,0.056016593,-0.009212388,0.001252926,0.0010933,1
1,0,1,1,0.379827462,0,1,4.379827462,8.759740672,42.01090093,400.9619235,-8.57E-05,-0.113575126,-0.200157772,0.001188531,0.001094988,1
1,0,1,1,0.37991321,0,1,4.37991321,8.598485307,40.57593166,392.6788168,0.161341113,-0.243985361,-0.200253939,0.001216202,0.001139204,1
1,0,1,1,0.380253575,0,0.838318522,4.218572097,8.190881659,39.95436191,386.853046,0.246262535,-0.239313615,-0.141179573,0.000788075,0.001090584,1
1,0,1,1,0.380870064,0,0.591439498,3.972309562,8.352948909,40.52403686,383.7440507,-0.408329785,0.039304338,0.013969896,0.000691675,0.001141694,1
1,0,1,1,0.380639347,0,1,4.380639347,8.108844378,40.93140259,382.923715,0.652434316,-0.287445874,-0.532183585,0.000884542,0.00209762,1
1,0,1,1,0.381050283,0,0.347154748,3.728205031,7.324771402,41.58238869,384.6365077,0.13163866,0.364882014,0.004743599,0.001052683,0.002049996,1
1,0,1,1,0.380779597,0,0.215786774,3.596566371,7.976915559,41.9945863,385.6280553,-0.783782817,0.626824322,0.201503289,0.001007386,0.001861802,1
1,0,1,1,0.380349188,0,1,4.380349188,8.760556615,40.68235792,386.5869539,0.000141761,-0.204822621,-0.503944132,0.000610474,0.00166252,1
1,0,1,1,0.380207427,0,1,4.380207427,8.760314637,37.82331534,390.4620254,0.000100217,-0.41926241,-0.503840035,0.000486968,0.001590037,1
1,0,1,1,0.38010721,0,1,4.38010721,8.759830478,34.88264133,397.1242044,0.000383942,-0.776389159,-0.503772948,0.002196929,0.001537172,1
1,0,1,1,0.379723268,0,1,4.379723268,7.736969011,33.72779421,406.13773,1.022477525,-1.006913053,-0.50337387,0.002098834,0.001574481,0
1,0.668848081,0.308311043,0,0.380086619,0,1,3.357245743,6.664687181,34.75016086,417.2897219,0.049804305,0.015502884,0.396577912,0.002080991,0.001578286,0
0,0.927465005,0,0,0.379976433,1,1,3.307441438,5.901514035,36.84536656,425.12593,0.713368841,0.269842107,0.709099484,0.002004983,0.001548584,0
0.203325978,0.082457175,0.304099615,0,0.378137606,0.626052223,1,2.594072597,5.819640628,39.7037012,425.903867,-0.631495434,1.197717169,1.529666075,0.002012938,0.001549823,0
1,0,0.783297926,0.062503961,0.379766144,0,1,3.225568031,7.604983357,42.64419527,419.7286755,-1.153847295,0.923382442,1.069612856,0.000586851,0.001244599,0
1,0,1,1,0.379415326,0,1,4.379415326,8.759335659,42.57393633,406.665983,-0.000505007,0.000473255,-0.02056,0.000800599,0.001272183,0
1,0,1,1,0.379920333,0,1,4.379920333,8.759892878,42.95348492,392.2783898,-5.22E-05,-0.245021649,0.00659659,0.000425509,0.001335292,0
1,0,1,1,0.379972545,0,1,4.379972545,8.759848673,44.55742938,378.3275397,9.64E-05,0.075825755,-0.21250408,0.000454737,0.002087325,0
1,0,1,1,0.379876128,0,1,4.379876128,8.760134703,44.48549439,365.1330978,-0.000382447,0.075811449,-0.329271301,0.000782972,0.002595932,0
1,0,1,1,0.380258575,0,1,4.380258575,7.534724413,43.89616686,355.1784384,1.225792737,0.061152726,-0.629462991,0.001718285,0.002966908,0
1,0,0.205219548,0,0.379868064,0.569378226,1,3.154465838,9.138884251,44.87978617,348.7489549,-2.829952575,1.183356233,0.442505536,0.001565181,0.002970309,0
1,0.838606287,1,1,0.379838875,0.765973251,1,5.984418413,10.36383734,42.58636897,341.3722717,1.604999482,-1.346283251,-2.274776859,0.001527577,0.002957339,0
1,0,1,1,0.379418931,0,1,4.379418931,8.687913679,37.62330354,335.3880985,0.070924183,-0.5002803,-0.930160103,0.003068624,0.002951097,0
1,0,1,0.929949859,0.378544889,0,1,4.308494748,8.170807173,33.52850972,333.6928178,0.446182323,-0.662972672,-0.859124477,0.00375826,0.002844539,0
1,0,0.555000441,0.053058301,0.380000786,0.874252897,1,3.862312425,8.518343719,29.58150272,335.885789,-0.793718869,-0.802132558,-0.505748223,0.003159992,0.002251971,0
1,1,0.872655326,0.155026015,0.379151069,0.716434007,0.532764877,4.656031294,6.84546705,28.18634311,342.2186875,2.466595538,-1.799910617,-1.30777689,0.003105937,0.002223967,0
0.691235795,1,0.11659551,0,0.381604451,0,0,2.189435756,5.400771915,29.00263485,349.7881883,-1.021900403,0.591712189,1.031254448,0.002284055,0.001777633,0
1,0,1,0.829638113,0.381698046,0,0,3.211336159,4.593119859,31.36298746,357.3961674,1.829552459,-0.191957134,0.128456706,0.002175584,0.001598249,0
0,1,0,0,0.3817837,0,0,1.3817837,4.223800177,34.53083502,363.1621179,-1.460232777,1.871434767,2.007524458,0.001799037,0.001275,0
1,0.056069183,0.678983681,0.726823441,0.380140172,0,0,2.842016477,7.123184112,37.46668334,365.0731316,-1.439151158,0.810932061,0.793906961,0.000612748,0.000645663,0
